wavelength (nm),1090 p transmit,1090 p reflect,1090 s transmit,1090 s reflect,3070 p transmit,3070 p reflect,3070 s transmit,3070 s reflect,5050 p transmit,5050 p reflect,5050 s transmit,5050 s reflect,7030 p transmit,7030 p reflect,7030 s transmit,7030 s reflect,9010 p transmit,9010 p reflect,9010 s transmit,9010 s reflect
601,84.63941956,9.825835228,82.56652069,10.92663956,67.68938446,25.51514816,64.65785217,26.84224319,54.62105942,41.09844971,50.93798065,45.88990402,31.40371704,60.88438797,33.50375366,57.79880142,8.99174881,83.03649139,10.84216976,80.38694
602,84.65032196,9.817808151,82.53765106,10.87997437,67.68611145,25.52484322,64.66251373,26.8355217,54.5812149,41.13055801,50.90427399,45.94098663,31.37113953,60.89174652,33.51141357,57.81254196,8.98500061,83.05844879,10.83872509,80.42699432
603,84.63660431,9.828269958,82.57233429,10.9691124,67.67591858,25.54406166,64.67565155,26.90291023,54.54545593,41.1777153,50.82297897,46.01509094,31.3555603,60.93132401,33.50968552,57.81987381,8.970957756,83.07061005,10.84754086,80.49440765
604,84.64181519,9.811386108,82.58540344,10.96252346,67.6618576,25.54293823,64.65287018,26.8859539,54.50482559,41.21779251,50.74850464,46.0805397,31.31734085,60.92136383,33.49739838,57.81427002,8.946907043,83.08023834,10.80368805,80.53035736
605,84.6188736,9.801021576,82.58300018,11.00893307,67.63168335,25.54906654,64.63397217,26.9279747,54.46403122,41.25812531,50.68680573,46.16792297,31.30657578,60.95864105,33.55490875,57.84452057,8.938490868,83.07883453,10.80233765,80.59240723
606,84.64497375,9.794131279,82.5504303,11.00047112,67.61435699,25.56187248,64.63237762,26.9071579,54.42994308,41.30160522,50.63663483,46.23976517,31.27993965,60.95563889,33.55992889,57.85955811,8.920970917,83.11746979,10.80738926,80.66021729
607,84.63370514,9.786302567,82.54309082,10.9798193,67.60558319,25.57761765,64.68471527,26.92172241,54.38493729,41.34632492,50.61271667,46.27662659,31.25013733,60.9792366,33.56771851,57.90546036,8.898523331,83.10147858,10.76270294,80.75318909
608,84.63661957,9.787251472,82.55556488,11.00366688,67.58969116,25.58228302,64.6780777,26.91442108,54.34937668,41.38981247,50.58436966,46.28710175,31.23347473,60.99336243,33.64264679,57.91893005,8.886863708,83.11759949,10.71204758,80.79238129
609,84.61806488,9.782151222,82.55493927,11.09600544,67.54720306,25.59488106,64.65918732,26.92221069,54.30841446,41.43144608,50.59382629,46.29992676,31.1983223,61.00569534,33.60742188,57.9262085,8.869223595,83.1243515,10.74387169,80.84260559
610,84.62286377,9.774394035,82.47867584,11.00510311,67.53838348,25.60247421,64.67858124,26.82234955,54.26818848,41.47255325,50.6336441,46.25808334,31.16904449,61.01596832,33.63694382,57.893013,8.853354454,83.13256836,10.70458698,80.85913086
611,84.62482452,9.767925262,82.42487335,11.06020355,67.51547241,25.61754036,64.65775299,26.85230446,54.24236679,41.51366043,50.6856041,46.21718597,31.15728569,61.04590988,33.66524124,57.96783447,8.832766533,83.15671539,10.71487045,80.8866272
612,84.61326599,9.755456924,82.47225952,11.07651329,67.50747681,25.63588905,64.75436401,26.79772758,54.21245193,41.5513382,50.75148392,46.17112732,31.12823105,61.06027222,33.66149139,57.93160248,8.824404716,83.16362762,10.70029926,80.98149872
613,84.58456421,9.752799988,82.39089966,11.07632065,67.47462463,25.64480019,64.77031708,26.77783394,54.17837143,41.58678436,50.7987442,46.11510086,31.09519577,61.09033966,33.69365311,57.95765686,8.804553032,83.16168976,10.68030739,80.97922516
614,84.59616089,9.757484436,82.35035706,11.1292305,67.45341492,25.66368294,64.75724792,26.75268555,54.14311218,41.62162018,50.83805847,46.04595947,31.07279015,61.0839653,33.66030121,57.95424652,8.793511391,83.18060303,10.67144299,80.98989105
615,84.58544922,9.747517586,82.28217316,11.1062727,67.41937256,25.67103767,64.84494019,26.73329163,54.11631012,41.66424561,50.88825226,46.02505112,31.04287338,61.11837006,33.60611343,57.89608383,8.774469376,83.19337463,10.67069435,80.98331451
616,84.58558655,9.740903854,82.27593231,11.1057272,67.40927124,25.68632698,64.83718872,26.6933136,54.07900238,41.69612122,50.89783859,46.00289536,31.02527618,61.13411331,33.67606354,57.92283249,8.755746841,83.18847656,10.64400291,80.98682404
617,84.57313538,9.736188889,82.18897247,11.09208584,67.3970871,25.70000076,64.81250763,26.67201805,54.04924774,41.74279022,50.89360046,46.00336075,30.99773598,61.1643486,33.67484283,57.91223526,8.745832443,83.21324921,10.59248257,80.99868011
618,84.57649231,9.723461151,82.17840576,11.06599331,67.38027191,25.70432472,64.84777832,26.51609802,54.0086937,41.78510666,50.84821701,46.03383255,30.95809746,61.17559052,33.62927628,57.86172104,8.702698708,83.23671722,10.55892467,80.98995209
619,84.54719543,9.737129211,82.12775421,11.11501408,67.34346008,25.72035217,64.82695007,26.54815292,53.96817398,41.82792664,50.78106689,46.07791901,30.94106865,61.22015762,33.65383911,57.86501312,8.708848953,83.24274445,10.58928108,80.91539001
620,84.55844116,9.726890564,82.07555389,11.1462841,67.32537842,25.73103333,64.86320496,26.53225136,53.92773819,41.87586212,50.71665192,46.16783905,30.90304184,61.21958923,33.61244583,57.78483582,8.70258522,83.26309204,10.60528564,80.98184204
621,84.55822754,9.719208717,82.00255585,11.0892086,67.30993652,25.74922371,64.83324432,26.47451782,53.88319397,41.92987442,50.63999557,46.25108337,30.88496971,61.26865768,33.57898712,57.84722519,8.680245399,83.29496765,10.55261803,80.92365265
622,84.58002472,9.726903915,81.9560318,11.10530758,67.30392456,25.76748657,64.82631683,26.48223686,53.83333588,41.97410965,50.54264832,46.34752655,30.864254,61.29385757,33.54973602,57.77986526,8.670500755,83.32276154,10.53224754,80.90184784
623,84.55508423,9.720266342,81.92772675,11.10543442,67.27219391,25.76638222,64.84444427,26.38221169,53.78725433,42.02381516,50.45929337,46.42059326,30.8266964,61.3156662,33.57735443,57.77904892,8.645480156,83.31732941,10.51886749,80.87137604
624,84.55831146,9.706232071,81.87657928,11.07929707,67.27010345,25.79458427,64.78413391,26.39592361,53.74272156,42.07442093,50.39681244,46.51065063,30.79787827,61.33964157,33.49668503,57.75231171,8.627168655,83.35466766,10.48465061,80.85704803
625,84.54397583,9.701692581,81.85932922,11.07386017,67.22251129,25.79541588,64.73200226,26.37681389,53.69340897,42.12636185,50.35342026,46.56541061,30.77464485,61.37837219,33.48920441,57.69240952,8.61476326,83.36594391,10.42523384,80.83235931
626,84.57119751,9.711603165,81.86730957,11.13642979,67.22119141,25.81402969,64.71135712,26.40291786,53.64910507,42.17263031,50.31251907,46.57740021,30.7418499,61.39632034,33.42006683,57.65392685,8.609284401,83.39209747,10.48355103,80.85374451
627,84.56401825,9.699186325,81.72560883,11.09650898,67.19750977,25.82719994,64.64530945,26.3866787,53.61136246,42.22371292,50.32252502,46.61415482,30.70665359,61.42809296,33.45198822,57.62176514,8.586385727,83.42037964,10.43945503,80.85043335
628,84.56815338,9.701105118,81.73750305,11.06377792,67.18789673,25.84944153,64.67527008,26.39082909,53.56806183,42.26953506,50.37576294,46.60478592,30.69950867,61.46366501,33.46212769,57.61845016,8.577150345,83.43398285,10.35045338,80.78572083
629,84.5422287,9.695652008,81.70096588,11.0145607,67.15686798,25.85493279,64.5356369,26.37382126,53.52823639,42.31038284,50.40829468,46.53717422,30.66644669,61.48179245,33.39089584,57.57163239,8.554930687,83.44235992,10.29798412,80.75119019
630,84.55474854,9.68625927,81.62560272,11.08000946,67.12847137,25.86794472,64.54349518,26.35390091,53.4919281,42.35942078,50.46840668,46.48790359,30.63467216,61.5200119,33.38739014,57.5633049,8.537487984,83.47512817,10.27733421,80.76402283
631,84.5560379,9.693992615,81.5758667,11.09509277,67.09308624,25.89165306,64.51293945,26.36916924,53.45290375,42.40245438,50.51805115,46.42237854,30.60682678,61.55810547,33.3035965,57.53285217,8.527400017,83.50461578,10.31960869,80.76908875
632,84.55817413,9.687004089,81.55220032,11.07287407,67.08127594,25.91280365,64.47948456,26.39863205,53.41569901,42.44360352,50.56571579,46.35753632,30.57474136,61.58247757,33.31469727,57.52680206,8.512964249,83.51813507,10.22024536,80.69533539
633,84.54171753,9.677054405,81.54589844,11.03044415,67.05409241,25.91717148,64.40511322,26.40325737,53.37911224,42.48882675,50.60698318,46.31098175,30.53981018,61.59687042,33.2782135,57.47662735,8.48762989,83.53027344,10.23396111,80.74006653
634,84.53890228,9.679074287,81.49993134,11.05403137,67.03429413,25.9476223,64.36968994,26.44246292,53.3370285,42.52616119,50.62698364,46.27911758,30.51498222,61.62878799,33.24422455,57.44344711,8.480947495,83.53940582,10.17815113,80.76274872
635,84.52219391,9.677571297,81.48694611,11.07011986,66.97434998,25.94559479,64.27968597,26.38646889,53.29581451,42.56574631,50.62850189,46.28972626,30.47213554,61.64908981,33.17667389,57.42585754,8.465068817,83.54942322,10.18756485,80.70052338
636,84.52648163,9.676253319,81.40539551,11.10168648,66.96168518,25.97140884,64.29363251,26.38214302,53.25868988,42.61712646,50.58995819,46.29001999,30.42784119,61.65039063,33.16141891,57.42198181,8.433691025,83.58063507,10.0768671,80.73203278
637,84.5174408,9.669591904,81.37736511,11.04864883,66.93507385,25.99604988,64.29614258,26.38355827,53.21303177,42.66601181,50.51732254,46.36065292,30.43243027,61.73269272,33.1536026,57.42942047,8.430608749,83.59072876,10.09456253,80.73083496
638,84.52122498,9.679133415,81.35578918,11.06829071,66.91599274,26.01904297,64.2620697,26.35080147,53.16637421,42.71438599,50.45759964,46.42764282,30.37925911,61.73664856,33.08847809,57.35249329,8.418248177,83.6162262,10.07716274,80.67683411
639,84.49912262,9.674592018,81.28083801,11.08097172,66.87772369,26.04118347,64.19315338,26.35135651,53.12272263,42.76732635,50.35267258,46.51663208,30.34551239,61.77238846,33.08753967,57.35131454,8.391835213,83.61734772,10.05659771,80.69052887
640,84.49105835,9.658200264,81.26815796,11.02318573,66.8261261,26.0447731,64.17223358,26.27685738,53.07022476,42.82384872,50.24515152,46.63458633,30.31111145,61.78386307,33.06311417,57.35943985,8.377417564,83.63388062,10.01164436,80.67196655
641,84.48560333,9.660453796,81.29170227,11.13655758,66.80622101,26.08202934,64.23464203,26.25377274,53.02429962,42.87688828,50.15584564,46.73934555,30.27592659,61.83110428,32.99553299,57.35722351,8.362248421,83.67219543,9.960375786,80.71581268
642,84.49987793,9.666835785,81.21984863,11.08082581,66.78076172,26.10783577,64.26842499,26.29148865,52.97185135,42.93025208,50.05618668,46.84376907,30.25444984,61.856987,32.97347641,57.36523438,8.352270126,83.70114899,9.953280449,80.72741699
643,84.47689819,9.661677361,81.27083588,11.04494953,66.74989319,26.11929512,64.24624634,26.15761185,52.92208099,42.99025345,50.00367737,46.94178772,30.21100807,61.86938477,32.96922302,57.34329987,8.328408241,83.70781708,9.889785767,80.7015686
644,84.46234131,9.657037735,81.22291565,11.0353899,66.71427155,26.13957787,64.2296524,26.09307861,52.87375641,43.04302216,49.94305038,47.00988007,30.17354584,61.89975739,32.93376923,57.37412643,8.308428764,83.7284317,9.870234489,80.67855835
645,84.46357727,9.651319504,81.23055267,11.08300591,66.6866684,26.16226387,64.2576828,26.05177498,52.8190155,43.09431076,49.89892578,47.0724678,30.13534927,61.92657852,32.87322235,57.33369446,8.288191795,83.74806976,9.819314003,80.7154007
646,84.45824432,9.657741547,81.19490814,11.09771156,66.6476593,26.18856049,64.30112457,26.05491066,52.7694664,43.14731598,49.89563751,47.07198715,30.11270142,61.95924759,32.84764862,57.38167572,8.278782845,83.75904846,9.820929527,80.74971771
647,84.44013977,9.653927803,81.16330719,11.11845779,66.60934448,26.20202065,64.3062439,26.00414658,52.73188019,43.20355988,49.89697266,47.07020569,30.08376312,61.98530197,32.86499405,57.45315552,8.258096695,83.76680756,9.798062325,80.73317719
648,84.46704865,9.65942955,81.20311737,11.07147503,66.60249329,26.23103333,64.34280396,25.94763947,52.68746185,43.25623322,49.95033646,47.04890823,30.03331947,62.01541519,32.85195541,57.39201736,8.241267204,83.81391144,9.841662407,80.76576996
649,84.44359589,9.659021378,81.13709259,11.05739212,66.56021118,26.25570869,64.38101196,25.88934898,52.64218521,43.30309677,49.96319962,46.98012543,30.00295258,62.03298569,32.80536652,57.40622711,8.218871117,83.82109833,9.71950531,80.77384186
650,84.43623352,9.653436661,81.15337372,11.08545399,66.53877258,26.27277374,64.34672546,25.85332108,52.60273361,43.35512161,50.03755951,46.92927933,29.96500778,62.06782532,32.68400574,57.36667633,8.212418556,83.85193634,9.74637413,80.7967453
651,84.41814423,9.649980545,81.25213623,11.10305309,66.48092651,26.2984333,64.37232971,25.83892441,52.56164169,43.40164566,50.08903122,46.87693787,29.94000244,62.0999527,32.67409897,57.43677139,8.193354607,83.84954834,9.714962959,80.88095093
652,84.44242859,9.657012939,81.16836548,11.11820221,66.47789764,26.31604385,64.36846161,25.81292915,52.52083206,43.44842911,50.1268425,46.81666565,29.8915081,62.12932968,32.66579437,57.39868164,8.176072121,83.88885498,9.683385849,80.84251404
653,84.41214752,9.650726318,81.19008636,11.12977409,66.4331665,26.3328495,64.35895538,25.78996468,52.47345734,43.49637222,50.15541458,46.79545975,29.85788536,62.15914536,32.63302612,57.42704773,8.162660599,83.89918518,9.659134865,80.88731384
654,84.405159,9.659281731,81.14393616,11.10212326,66.40644836,26.35946846,64.3913269,25.78524017,52.43199158,43.54662704,50.16096115,46.78611374,29.80974007,62.18723679,32.63267517,57.44205093,8.145998001,83.91593933,9.671205521,80.90439606
655,84.37931824,9.653903961,81.19927979,11.11256409,66.3764801,26.38299751,64.30446625,25.78138161,52.39189529,43.59658432,50.13647842,46.78232956,29.77659988,62.18668747,32.54894638,57.46534348,8.122869492,83.91733551,9.628746986,80.91851044
656,84.37477112,9.655893326,81.28556824,11.13576794,66.33940887,26.39473343,64.31100464,25.76071358,52.34207535,43.6493187,50.06912613,46.83326721,29.75156593,62.2468338,32.54269028,57.49521255,8.110059738,83.94224548,9.582597733,80.95983887
657,84.36869049,9.647969246,81.2713623,11.05325794,66.32402802,26.41020775,64.26335144,25.71729088,52.29702759,43.70561218,50.00099182,46.87753296,29.71618271,62.28115082,32.53635406,57.52802658,8.085446358,83.96138763,9.568418503,81.02677155
658,84.34837341,9.650627136,81.26846313,11.06834126,66.29546356,26.43900871,64.28465271,25.7751503,52.2458992,43.75775528,49.93341064,46.98563766,29.68017387,62.3063736,32.47478485,57.59176636,8.075600624,83.98365784,9.47616291,81.03460693
659,84.3254776,9.656564713,81.29555511,11.14376068,66.25343323,26.46280289,64.25891876,25.81982231,52.19478607,43.81686783,49.82668686,47.10227966,29.63962555,62.35492325,32.4478302,57.60420609,8.06176281,83.98692322,9.506251335,81.14442444
660,84.33956909,9.656686783,81.29766846,11.06726265,66.22744751,26.48583984,64.16035461,25.79120445,52.14417648,43.87942505,49.68492508,47.20946884,29.60184288,62.37203979,32.39065552,57.66376114,8.040617943,84.03316498,9.465693474,81.14639282
661,84.31437683,9.648971558,81.33137512,11.05342865,66.18068695,26.50186348,64.11495972,25.85355377,52.0943222,43.93909454,49.5858345,47.34126663,29.56462479,62.39935684,32.35316467,57.64696503,8.0194664,84.04032898,9.435535431,81.15132141
662,84.33435059,9.646971703,81.37850952,10.95031834,66.16457367,26.51472473,64.03583527,25.74515915,52.0370369,44.00218201,49.47724152,47.46062469,29.52899933,62.43083954,32.35340881,57.6859169,7.996635914,84.06296539,9.308247566,81.20275879
663,84.32758331,9.649604797,81.37958527,10.95431042,66.14187622,26.55080223,64.01687622,25.83027267,51.98652267,44.06084442,49.38934708,47.5849762,29.49695969,62.4808197,32.34072876,57.73850632,7.988614559,84.08961487,9.305452347,81.27347565
664,84.30130005,9.654668808,81.3371048,10.97655678,66.09503174,26.56999588,63.99963379,25.87606812,51.93850327,44.11872101,49.29362869,47.67121887,29.44581223,62.51675415,32.30723572,57.75494003,7.964564323,84.11275482,9.31482029,81.3859787
665,84.2898407,9.658290863,81.37999725,11.03154659,66.05860138,26.6015892,63.97498703,25.89457703,51.88438416,44.18195343,49.2520752,47.7273941,29.41957474,62.55435944,32.23051071,57.83211136,7.955202579,84.13909912,9.29431057,81.41886902
666,84.31678009,9.663070679,81.39418793,10.9887228,66.04370117,26.63604546,63.87351608,25.91716003,51.83714676,44.24256516,49.22093201,47.79870605,29.39539528,62.59318161,32.2062645,57.84892273,7.93473053,84.18752289,9.216576576,81.50988007
667,84.27593994,9.658703804,81.43704224,10.98040199,65.98530579,26.65835953,63.80302429,25.96143532,51.78728867,44.29816818,49.21154785,47.79563141,29.3474369,62.60795593,32.16827393,57.89011765,7.919368744,84.17570496,9.143507957,81.59461212
668,84.29576874,9.673763275,81.42731476,11.00587463,65.96137238,26.7049408,63.91493607,26.00845909,51.74643326,44.35876083,49.22824478,47.80686951,29.3064537,62.64687347,32.10868835,57.88835144,7.91302824,84.2089386,9.241454124,81.58120728
669,84.24104309,9.660102844,81.42996216,10.95646381,65.9200592,26.7103405,63.84828186,25.97546959,51.6976738,44.4169426,49.27094269,47.76248169,29.27216911,62.69330215,32.11349106,57.98046494,7.879286289,84.20623779,9.071954727,81.62813568
670,84.22014618,9.664936066,81.39037323,10.97016525,65.86688232,26.74025917,63.83685303,25.96183205,51.65686035,44.47723389,49.30805588,47.74142838,29.22779083,62.72553253,32.09682083,57.9961853,7.868712425,84.22238922,9.0652771,81.74968719
671,84.23889923,9.670063019,81.39131927,10.96291065,65.84351349,26.77999496,63.84454346,25.9963665,51.611866,44.52419662,49.36042404,47.69381332,29.18556976,62.75171661,32.03554916,58.08640289,7.847355366,84.26325226,9.049435616,81.8307724
672,84.24965668,9.664598465,81.39361572,10.9325695,65.79863739,26.81497383,63.83081055,25.98808479,51.5684967,44.58164597,49.38829803,47.64519501,29.15139198,62.79486465,31.98283386,58.06822205,7.836909771,84.28914642,8.988449097,81.80942535
673,84.24795532,9.680757523,81.45143127,10.98275375,65.77574158,26.85118294,63.82824707,25.95916939,51.52624512,44.63990402,49.41270065,47.60223389,29.11244011,62.82925415,31.96345329,58.12807846,7.826704502,84.32258606,9.016248703,81.88515472
